assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
53,23,54,0.52413,9,69,31,Crosby,1,32,8471675,19,84,1.21739,C,8,30,20212022,0,0,0.14903,L,208,Sidney Crosby,PIT,1198.4637
42,32,57,1.0,8,69,42,Forsberg,1,22,8476887,12,84,1.21739,L,10,27,20212022,0,0,0.18584,R,226,Filip Forsberg,NSH,1085.8695
44,33,62,0.52,7,76,40,Guentzel,1,44,8477404,13,84,1.10526,C,7,22,20212022,0,0,0.15151,L,264,Jake Guentzel,PIT,1205.8421
48,29,59,0.36363,9,75,34,Tarasenko,0,32,8475765,7,82,1.09333,R,5,22,20212022,0,1,0.14782,L,230,Vladimir Tarasenko,STL,1014.68
49,17,49,0.48467,6,78,33,Reinhart,0,13,8477933,25,82,1.05128,C,16,31,20212022,0,2,0.17741,R,186,Sam Reinhart,FLA,1065.5256
40,31,61,0.52889,9,82,42,Lindholm,2,22,8477496,61,82,1.0,C,10,19,20212022,1,2,0.17872,R,235,Elias Lindholm,CGY,1196.6951
44,23,50,0.52407,9,79,37,Aho,2,38,8478427,18,81,1.02531,C,13,28,20212022,1,3,0.16742,L,221,Sebastian Aho,CAR,1137.2278
52,13,48,0.52316,3,81,29,Zibanejad,0,12,8476459,30,81,1.0,C,15,28,20212022,1,5,0.13242,R,219,Mika Zibanejad,NYR,1178.3703
54,15,56,0.52463,2,82,27,Pavelski,0,14,8470794,11,81,0.9878,C,12,25,20212022,0,0,0.125,R,216,Joe Pavelski,DAL,1108.439
48,23,51,0.34146,6,70,32,Marchand,1,97,8473419,16,80,1.14285,L,7,27,20212022,2,2,0.13223,L,242,Brad Marchand,BOS,1154.9
46,21,49,0.52307,7,81,34,Nylander,2,16,8477939,-9,80,0.98765,R,13,31,20212022,0,0,0.13281,R,256,William Nylander,TOR,1096.3333
55,17,51,0.38181,2,70,24,Zuccarello,0,24,8475692,21,79,1.12857,R,7,28,20212022,0,0,0.15094,L,159,Mats Zuccarello,MIN,1115.3571
38,28,58,,11,74,41,Robertson,2,22,8480027,16,79,1.06756,L,13,21,20212022,0,0,0.18636,L,220,Jason Robertson,DAL,1086.6486
54,13,46,0.43481,4,79,24,Kuznetsov,0,44,8475744,7,78,0.98734,C,8,27,20212022,3,5,0.11538,L,208,Evgeny Kuznetsov,WSH,1216.8227
37,27,50,0.375,6,82,41,DeBrincat,4,19,8479337,-13,78,0.95121,R,14,28,20212022,0,0,0.15185,R,270,Alex DeBrincat,CHI,1251.378
37,25,51,0.33333,9,72,40,Pastrnak,1,20,8477956,13,77,1.06944,R,15,26,20212022,0,0,0.1282,R,312,David Pastrnak,BOS,1116.4583
57,15,60,0.49866,6,72,20,Thomas,1,16,8480023,17,77,1.06944,C,3,14,20212022,2,3,0.17391,R,115,Robert Thomas,STL,1126.4027
25,23,39,0.48905,11,81,52,Kreider,0,24,8475184,19,77,0.95061,L,26,35,20212022,3,3,0.20155,L,258,Chris Kreider,NYR,1123.8024
46,20,53,0.33333,3,73,30,Buchnevich,1,34,8477402,29,76,1.04109,L,8,19,20212022,2,4,0.15075,L,199,Pavel Buchnevich,STL,1098.0136
41,23,58,0.48648,8,77,35,Meier,1,54,8478414,-3,76,0.98701,R,12,18,20212022,0,0,0.10736,L,326,Timo Meier,SJS,1149.3636
49,17,50,0.60581,3,79,27,Tavares,0,32,8475166,-8,76,0.96202,C,10,26,20212022,0,0,0.11392,L,237,John Tavares,TOR,1084.443
48,22,55,0.4,4,74,27,Kyrou,0,20,8479385,10,75,1.01351,R,5,19,20212022,0,1,0.14361,R,188,Jordan Kyrou,STL,994.5405
63,10,39,,2,78,11,Fox,1,26,8479323,18,74,0.94871,D,0,33,20212022,1,2,0.06962,R,158,Adam Fox,NYR,1434.423
47,23,55,0.0,6,76,26,Bratt,0,16,8479407,0,73,0.96052,L,3,18,20212022,0,0,0.13197,L,197,Jesper Bratt,NJD,1045.8026
35,25,44,0.52967,7,80,37,Hintz,1,28,8478449,15,72,0.9,C,9,24,20212022,3,4,0.1737,L,213,Roope Hintz,DAL,1082.1625
54,10,43,,2,78,17,Carlson,0,20,8474590,13,71,0.91025,D,7,25,20212022,0,3,0.08717,R,195,John Carlson,WSH,1428.6538
41,22,51,0.50707,3,67,29,Scheifele,2,23,8476460,-17,70,1.04477,C,7,19,20212022,0,0,0.18238,R,159,Mark Scheifele,WPG,1268.0298
44,16,39,1.0,1,47,25,Kucherov,0,22,8476453,1,69,1.46808,R,9,30,20212022,0,0,0.16025,L,156,Nikita Kucherov,TBL,1198.9787
38,25,55,0.52325,4,71,31,Larkin,3,47,8477946,-18,69,0.97183,C,6,13,20212022,0,1,0.14622,L,212,Dylan Larkin,DET,1179.4366
39,21,47,0.0,5,78,30,Svechnikov,1,79,8480830,19,69,0.88461,R,9,22,20212022,0,0,0.12048,L,249,Andrei Svechnikov,CAR,1035.5897
60,8,35,,1,76,8,Hughes,1,28,8480800,10,68,0.89473,D,0,31,20212022,0,2,0.05333,L,150,Quinn Hughes,VAN,1515.0921
58,8,46,,3,78,10,Letang,2,49,8471724,20,68,0.87179,D,2,22,20212022,0,0,0.04672,R,214,Kris Letang,PIT,1546.641
30,26,50,0.40307,4,78,38,Thompson,1,37,8479420,-17,68,0.87179,C,10,16,20212022,2,2,0.15019,R,253,Tage Thompson,BUF,1072.7692
36,20,39,0.44074,3,80,32,Pettersson,0,12,8480012,1,68,0.85,C,10,27,20212022,2,2,0.16666,L,192,Elias Pettersson,VAN,1115.7
58,8,42,,3,82,10,Rielly,0,40,8476853,16,68,0.82926,D,2,23,20212022,0,3,0.04524,L,221,Morgan Rielly,TOR,1424.2804
30,29,52,0.11111,7,75,37,Terry,2,26,8478873,-11,67,0.89333,R,8,15,20212022,0,0,0.1927,R,192,Troy Terry,ANA,1094.1866
37,21,50,0.50114,3,79,30,Tkachuk,1,117,8480801,-7,67,0.8481,L,9,17,20212022,0,0,0.10416,L,288,Brady Tkachuk,OTT,1127.9367
48,13,44,0.56858,4,81,19,Kopitar,0,14,8471685,-6,67,0.82716,C,6,22,20212022,0,1,0.09047,L,210,Anze Kopitar,LAK,1246.1604
36,25,46,0.43,4,76,30,Marchessault,0,36,8476539,3,66,0.86842,R,5,20,20212022,0,0,0.11952,R,251,Jonathan Marchessault,VGK,1053.8157
40,17,39,0.61937,4,73,25,Bergeron,0,32,8470638,26,65,0.89041,C,8,23,20212022,0,3,0.08532,R,293,Patrice Bergeron,BOS,1090.2054
44,16,42,0.60279,0,75,21,Giroux,0,26,8473512,-5,65,0.86666,R,5,23,20212022,0,0,0.10243,R,205,Claude Giroux,"PHI,FLA",1144.2
43,11,31,0.54545,2,77,22,Teravainen,0,24,8476882,22,65,0.84415,C,9,31,20212022,2,3,0.10891,L,202,Teuvo Teravainen,CAR,1061.974
31,33,57,0.44842,7,82,34,Hartman,1,95,8477451,31,65,0.79268,R,1,8,20212022,0,0,0.14225,R,239,Ryan Hartman,MIN,1090.8292
43,14,48,0.52031,3,79,21,Stephenson,0,26,8476905,5,64,0.81012,C,6,14,20212022,1,2,0.168,L,125,Chandler Stephenson,VGK,1159.0126
53,8,36,0.4718,3,80,11,Granlund,0,33,8475798,-9,64,0.8,C,3,28,20212022,0,0,0.09401,L,117,Mikael Granlund,NSH,1224.875
34,24,47,0.52455,6,82,30,Hertl,3,30,8476881,-9,64,0.78048,C,6,16,20212022,0,1,0.14634,L,205,Tomas Hertl,SJS,1196.4146
35,22,50,0.42647,2,67,28,Keller,2,28,8479343,3,63,0.94029,R,5,11,20212022,1,2,0.15819,L,177,Clayton Keller,ARI,1208.3134
37,15,39,0.52627,6,79,26,Johansen,1,53,8475793,-2,63,0.79746,C,11,24,20212022,0,0,0.22033,R,118,Ryan Johansen,NSH,993.8227
40,21,58,0.5,2,79,23,Bunting,0,80,8478047,27,63,0.79746,L,2,5,20212022,0,0,0.13142,L,175,Michael Bunting,TOR,932.5443
30,28,52,0.40625,4,80,33,Skinner,0,42,8475784,-14,63,0.7875,L,5,11,20212022,0,0,0.12595,L,262,Jeff Skinner,BUF,1026.225
32,23,46,0.26086,5,68,30,Bertuzzi,0,47,8477479,-11,62,0.91176,L,6,14,20212022,1,2,0.16666,L,180,Tyler Bertuzzi,DET,1191.8235
56,4,37,0.15151,2,79,6,Voracek,1,44,8474161,-13,62,0.78481,R,2,25,20212022,0,0,0.04081,L,147,Jakub Voracek,CBJ,1047.5569
38,14,44,0.39889,5,75,23,Zegras,1,50,8481533,-21,61,0.81333,C,9,17,20212022,0,0,0.12707,L,181,Trevor Zegras,ANA,1074.4266
39,18,50,0.4,5,80,22,Burakovsky,0,18,8477444,12,61,0.7625,L,4,11,20212022,0,0,0.14765,L,149,Andre Burakovsky,COL,975.5
41,13,46,0.46153,3,81,20,Hall,1,42,8475791,11,61,0.75308,L,7,15,20212022,0,0,0.09216,L,217,Taylor Hall,BOS,984.7037
40,12,38,0.49574,4,82,21,Suzuki,0,30,8480018,-29,61,0.7439,C,8,20,20212022,1,3,0.1129,R,186,Nick Suzuki,MTL,1230.6097
43,14,40,0.19047,2,65,17,Wheeler,0,36,8471218,-15,60,0.92307,R,3,20,20212022,0,0,0.10179,R,167,Blake Wheeler,WPG,1172.323
39,17,46,0.52068,2,70,21,Hischier,1,17,8480002,-1,60,0.85714,C,4,12,20212022,0,2,0.13725,L,153,Nico Hischier,NJD,1160.6428
34,21,49,0.39939,2,81,26,Barbashev,0,40,8477964,4,60,0.74074,L,4,9,20212022,1,2,0.23423,L,111,Ivan Barbashev,STL,986.4938
32,13,41,0.46872,6,81,28,Dubois,1,106,8479400,-6,60,0.74074,C,15,19,20212022,0,0,0.12017,L,233,Pierre-Luc Dubois,WPG,1135.1975
29,23,44,0.54897,5,51,30,Landeskog,1,78,8476455,27,59,1.15686,L,7,15,20212022,0,0,0.2,L,150,Gabriel Landeskog,COL,1219.0588
36,19,51,0.47698,4,63,23,Schmaltz,0,14,8477951,1,59,0.9365,C,4,8,20212022,0,0,0.18699,R,123,Nick Schmaltz,ARI,1094.7777
22,26,45,0.49377,5,72,37,Nelson,0,33,8475754,-5,59,0.81944,C,11,14,20212022,0,0,0.21637,L,171,Brock Nelson,NYI,1060.7222
44,14,39,0.46336,1,73,15,Barzal,0,18,8478445,-15,59,0.80821,C,1,20,20212022,0,0,0.09316,R,161,Mathew Barzal,NYI,1081.178
34,19,45,0.16666,2,82,25,Killorn,0,66,8473986,1,59,0.71951,L,6,14,20212022,0,0,0.15243,L,164,Alex Killorn,TBL,1121.5121
34,15,37,0.16666,1,60,24,Rust,0,14,8475810,7,58,0.96666,R,9,21,20212022,0,0,0.13333,R,180,Bryan Rust,PIT,1126.2166
34,17,41,0.4905,3,62,24,Schenn,1,33,8475170,21,58,0.93548,C,7,17,20212022,0,0,0.21621,L,111,Brayden Schenn,STL,1067.0806
30,18,36,0.51046,4,66,28,Point,2,33,8478010,-5,58,0.87878,C,10,22,20212022,0,0,0.15909,R,176,Brayden Point,TBL,1167.7121
27,22,37,0.5,5,74,31,Duclair,1,30,8477407,19,58,0.78378,L,9,21,20212022,0,0,0.18562,L,167,Anthony Duclair,FLA,899.7972
37,12,41,0.56782,0,78,21,O'Reilly,0,12,8475158,11,58,0.74358,C,9,16,20212022,0,1,0.125,L,168,Ryan O'Reilly,STL,1144.8461
36,14,31,0.38054,4,79,22,Stützle,1,37,8482116,-27,58,0.73417,C,7,26,20212022,1,1,0.125,L,176,Tim Stützle,OTT,1104.6835
42,12,34,,2,61,15,Ekblad,2,26,8477932,38,57,0.93442,D,3,20,20212022,0,3,0.08333,R,180,Aaron Ekblad,FLA,1495.2786
44,11,45,,3,66,13,Toews,1,20,8478038,52,57,0.86363,D,2,12,20212022,0,0,0.08227,L,158,Devon Toews,COL,1522.1515
30,16,31,0.25,2,67,27,Perron,0,48,8474102,8,57,0.85074,L,11,26,20212022,0,0,0.15254,R,177,David Perron,STL,1019.1791
29,19,38,0.43478,1,80,28,Bjorkstrand,0,16,8477416,-35,57,0.7125,R,9,19,20212022,0,0,0.13023,R,215,Oliver Bjorkstrand,CBJ,1076.9875
34,18,39,0.38709,2,82,23,Raymond,2,16,8482078,-32,57,0.69512,L,5,18,20212022,0,0,0.125,R,184,Lucas Raymond,DET,1089.4146
30,20,42,0.3456,2,49,26,Hughes,2,0,8481559,-16,56,1.14285,C,6,14,20212022,0,0,0.15757,L,165,Jack Hughes,NJD,1173.9591
30,21,42,0.36842,7,56,26,Laine,3,24,8479339,-7,56,1.0,L,5,14,20212022,0,0,0.15568,R,167,Patrik Laine,CBJ,1129.7678
33,16,36,0.48705,3,77,23,Couture,1,18,8474053,-11,56,0.72727,C,5,17,20212022,2,3,0.11557,L,199,Logan Couture,SJS,1135.961
46,5,34,,5,78,10,McAvoy,1,66,8479325,31,56,0.71794,D,4,21,20212022,1,1,0.06024,R,166,Charlie McAvoy,BOS,1478.2564
27,24,46,0.66666,2,62,28,Ehlers,1,20,8477940,18,55,0.88709,L,4,9,20212022,0,0,0.11428,L,245,Nikolaj Ehlers,WPG,1084.2096
20,19,32,0.51061,8,66,35,Norris,1,16,8480064,-7,55,0.83333,C,16,23,20212022,0,0,0.20348,L,172,Josh Norris,OTT,1114.7424
31,24,52,0.65517,4,78,24,Verhaeghe,1,48,8477409,24,55,0.70512,C,0,3,20212022,0,0,0.14371,L,167,Carter Verhaeghe,FLA,963.1794
20,25,41,0.38181,8,82,35,Mangiapane,0,38,8478233,20,55,0.67073,L,8,11,20212022,2,3,0.18918,L,185,Andrew Mangiapane,CGY,943.6219
33,15,39,0.44376,5,74,21,Strome,0,69,8476458,15,54,0.72972,C,5,14,20212022,1,1,0.13043,R,161,Ryan Strome,NYR,1099.0675
27,21,40,0.48235,4,76,27,Hyman,1,36,8475786,-9,54,0.71052,L,5,10,20212022,1,4,0.12676,R,213,Zach Hyman,EDM,1167.8947
19,26,35,0.5,7,78,35,Kempe,2,46,8477960,-2,54,0.6923,R,6,16,20212022,3,3,0.1417,L,247,Adrian Kempe,LAK,1115.0256
44,6,35,0.0,0,82,10,Burns,0,42,8470613,-15,54,0.65853,D,4,18,20212022,0,1,0.04926,R,203,Brent Burns,SJS,1568.8048
32,16,40,0.53173,5,72,21,Copp,1,16,8477429,15,53,0.73611,C,3,10,20212022,2,3,0.11475,L,183,Andrew Copp,"WPG,NYR",1150.7222
40,10,31,,3,80,13,Dahlin,1,68,8480839,-22,53,0.6625,D,3,21,20212022,0,1,0.07647,L,170,Rasmus Dahlin,BUF,1440.8625
35,10,39,0.46666,0,82,18,Nyquist,0,26,8474679,-12,53,0.64634,R,4,10,20212022,4,4,0.14754,L,122,Gustav Nyquist,CBJ,1070.439
27,18,41,0.0,5,62,25,Nichushkin,0,14,8477501,21,52,0.8387,R,5,9,20212022,2,2,0.13888,L,180,Valeri Nichushkin,COL,1141.5645
21,17,32,0.57016,4,70,31,Horvat,0,40,8477500,3,52,0.74285,C,13,19,20212022,1,1,0.15979,L,194,Bo Horvat,VAN,1170.6714
33,18,49,0.5,3,77,19,Garland,0,36,8478856,18,52,0.67532,R,1,3,20212022,0,0,0.09359,R,203,Conor Garland,VAN,984.4155
28,18,39,0.42307,5,78,24,Wilson,1,98,8476880,13,52,0.66666,R,4,10,20212022,2,3,0.15894,R,151,Tom Wilson,WSH,1114.9358
38,13,40,,5,78,14,Theodore,3,24,8477447,6,52,0.66666,D,1,12,20212022,0,0,0.06829,L,205,Shea Theodore,VGK,1388.0384
36,13,42,0.41935,3,79,16,Konecny,0,77,8478439,-23,52,0.65822,R,3,10,20212022,0,0,0.07272,R,220,Travis Konecny,PHI,1056.7974
44,6,38,0.33333,0,82,8,Kessel,0,40,8473548,-24,52,0.63414,R,2,14,20212022,0,0,0.04571,R,175,Phil Kessel,ARI,1000.6463
41,8,31,,2,64,10,DeAngelo,0,56,8477950,30,51,0.79687,D,2,20,20212022,0,0,0.06622,R,151,Tony DeAngelo,CAR,1188.5156
46,5,31,,0,78,5,Jones,0,28,8477495,-37,51,0.65384,D,0,19,20212022,0,1,0.02577,R,194,Seth Jones,CHI,1572.8717
24,25,44,0.53565,5,79,27,Danault,0,38,8476479,14,51,0.64556,C,2,4,20212022,0,3,0.13917,L,194,Phillip Danault,LAK,1087.5443
38,10,29,,4,80,13,Dobson,1,18,8480865,-3,51,0.6375,D,3,22,20212022,0,0,0.06842,R,190,Noah Dobson,NYI,1287.65
30,15,39,0.54618,3,81,21,Trocheck,0,78,8476389,21,51,0.62962,C,6,12,20212022,0,0,0.125,R,168,Vincent Trocheck,CAR,1072.432
37,12,32,,2,82,14,Gostisbehere,1,26,8476906,-23,51,0.62195,D,2,19,20212022,0,0,0.09271,L,151,Shayne Gostisbehere,ARI,1331.4268
38,13,47,0.42696,1,82,13,Kerfoot,0,20,8477021,19,51,0.62195,C,0,1,20212022,0,3,0.11111,L,117,Alexander Kerfoot,TOR,912.878
39,7,22,0.40732,1,63,11,Nugent-Hopkins,0,16,8476454,3,50,0.79365,C,1,23,20212022,3,5,0.07142,L,154,Ryan Nugent-Hopkins,EDM,1159.0952
27,18,42,0.29411,6,73,23,Atkinson,1,10,8474715,-2,50,0.68493,R,2,5,20212022,3,3,0.10697,R,215,Cam Atkinson,PHI,1094.7808
23,18,32,0.45528,1,74,27,McCann,0,33,8477955,-26,50,0.67567,L,8,17,20212022,1,1,0.13567,L,199,Jared McCann,SEA,968.2837
46,2,30,,1,82,4,Andersson,0,28,8478397,30,50,0.60975,D,2,19,20212022,0,1,0.02631,R,152,Rasmus Andersson,CGY,1360.4756
43,5,27,,4,82,7,Seider,2,34,8481542,-9,50,0.60975,D,2,21,20212022,0,2,0.03743,R,187,Moritz Seider,DET,1382.4634
29,16,41,0.36363,3,66,20,Arvidsson,1,22,8478042,1,49,0.74242,L,4,8,20212022,0,0,0.0881,R,227,Viktor Arvidsson,LAK,1018.7575
21,23,39,0.46864,7,71,28,Bennett,1,74,8477935,27,49,0.69014,C,5,9,20212022,0,1,0.11618,L,241,Sam Bennett,FLA,1016.5774
29,13,36,0.0,6,72,20,Olofsson,0,6,8478109,-16,49,0.68055,L,7,12,20212022,0,1,0.12195,L,164,Victor Olofsson,BUF,922.9583
29,10,30,0.52941,1,74,20,Toffoli,0,14,8475726,-5,49,0.66216,C,8,16,20212022,2,3,0.10256,R,195,Tyler Toffoli,"MTL,CGY",978.2027
31,17,42,0.11111,5,77,18,Palat,2,20,8476292,15,49,0.63636,L,1,6,20212022,0,1,0.12587,L,143,Ondrej Palat,TBL,989.8051
23,14,32,0.47576,3,77,26,Eriksson Ek,2,28,8478493,16,49,0.63636,C,12,17,20212022,0,0,0.11659,L,223,Joel Eriksson Ek,MIN,1114.6883
25,15,33,0.42105,1,78,24,Saad,0,10,8476438,11,49,0.6282,L,8,13,20212022,1,3,0.15189,L,158,Brandon Saad,STL,976.282
25,21,36,0.56038,2,81,24,Seguin,1,30,8475794,-21,49,0.60493,C,3,13,20212022,0,0,0.11009,R,218,Tyler Seguin,DAL,1069.1111
37,7,33,,2,68,11,Werenski,0,22,8478460,-15,48,0.70588,D,4,14,20212022,0,1,0.05092,L,216,Zach Werenski,CBJ,1539.5294
26,17,32,0.52332,2,69,22,Strome,0,28,8478440,-6,48,0.69565,C,5,16,20212022,0,0,0.1746,L,126,Dylan Strome,CHI,1046.4347
27,17,37,0.49498,3,74,21,Gourde,0,45,8476826,-13,48,0.64864,C,3,7,20212022,1,4,0.16535,L,127,Yanni Gourde,SEA,1109.0
38,9,34,,1,81,10,Hanifin,0,19,8478396,27,48,0.59259,D,1,13,20212022,0,1,0.05291,L,189,Noah Hanifin,CGY,1278.1604
31,11,40,0.41791,1,81,17,Moore,0,20,8479675,20,48,0.59259,L,1,2,20212022,5,6,0.08415,L,202,Trevor Moore,LAK,941.2469
29,17,45,0.275,2,54,18,Marchment,0,53,8478975,29,47,0.87037,L,1,2,20212022,0,0,0.14876,L,121,Mason Marchment,FLA,847.1111
41,5,27,,2,74,6,Klingberg,2,34,8475906,-28,47,0.63513,D,1,20,20212022,0,0,0.04316,R,139,John Klingberg,DAL,1332.5405
31,15,40,,6,76,16,Faulk,1,43,8475753,41,47,0.61842,D,1,7,20212022,0,0,0.0958,R,167,Justin Faulk,STL,1391.5789
23,12,28,0.50943,6,71,23,Boeser,1,20,8478444,-5,46,0.64788,R,11,17,20212022,0,1,0.11794,R,195,Brock Boeser,VAN,1115.9436
18,19,33,0.48507,3,76,28,Lee,0,34,8475314,-11,46,0.60526,L,9,13,20212022,0,0,0.1761,L,159,Anders Lee,NYI,997.6842
22,20,41,0.40454,3,76,24,Sharangovich,0,23,8481068,-14,46,0.60526,C,2,3,20212022,2,2,0.14285,L,168,Yegor Sharangovich,NJD,990.4605
35,6,29,,0,80,11,Severson,0,57,8476923,-14,46,0.575,D,5,16,20212022,0,1,0.06962,R,158,Damon Severson,NJD,1416.2875
28,14,34,0.55218,2,82,18,Benn,2,88,8473994,-13,46,0.56097,L,3,11,20212022,1,1,0.0989,L,182,Jamie Benn,DAL,1004.8292
24,17,37,0.56567,2,71,21,Stastny,0,14,8471669,14,45,0.6338,C,4,8,20212022,0,0,0.14893,L,141,Paul Stastny,WPG,1066.9859
24,11,29,0.49729,1,74,21,Okposo,0,43,8473449,-15,45,0.6081,R,8,14,20212022,2,2,0.12068,R,174,Kyle Okposo,BUF,1006.6081
26,15,38,0.56992,2,76,19,Carter,1,38,8470604,-8,45,0.5921,C,3,6,20212022,1,1,0.095,R,200,Jeff Carter,PIT,1060.25
23,18,38,0.43508,4,81,22,Roslovic,1,12,8478458,2,45,0.55555,C,4,7,20212022,0,0,0.16793,R,131,Jack Roslovic,CBJ,856.8765
27,14,30,0.4186,3,46,17,Batherson,1,32,8480208,4,44,0.95652,R,3,14,20212022,0,0,0.15454,R,110,Drake Batherson,OTT,1135.7173
21,15,34,0.53589,3,59,23,Jenner,0,22,8476432,-11,44,0.74576,C,8,10,20212022,0,0,0.14375,L,160,Boone Jenner,CBJ,1227.8813
26,16,36,0.44652,4,65,18,Lundell,0,18,8482113,33,44,0.67692,C,1,4,20212022,1,4,0.144,L,125,Anton Lundell,FLA,944.2307
30,12,33,0.3909,1,74,14,Bailey,0,6,8474573,-7,44,0.59459,R,2,11,20212022,0,0,0.16091,L,87,Josh Bailey,NYI,1013.3783
20,20,39,0.48717,5,75,24,Niederreiter,0,34,8475799,29,44,0.58666,R,4,5,20212022,0,0,0.16666,L,144,Nino Niederreiter,CAR,890.3866
30,13,39,0.5,4,76,14,Gaudreau,1,8,8477919,12,44,0.57894,C,1,3,20212022,0,2,0.10606,R,132,Freddy Gaudreau,MIN,978.8289
19,20,35,0.42105,3,77,25,Hagel,0,31,8479542,-18,44,0.57142,L,4,6,20212022,1,3,0.2,L,125,Brandon Hagel,"CHI,TBL",981.4025
26,16,40,0.53846,3,78,18,Haula,0,47,8475287,19,44,0.5641,L,2,4,20212022,0,0,0.12765,L,141,Erik Haula,BOS,905.6025
23,17,35,0.3,2,79,21,Eberle,0,14,8474586,-28,44,0.55696,R,4,9,20212022,0,0,0.12804,R,164,Jordan Eberle,SEA,1077.1392
31,9,27,,0,80,13,Pietrangelo,0,42,8474565,7,44,0.55,D,3,13,20212022,1,4,0.05726,R,227,Alex Pietrangelo,VGK,1478.925
36,6,39,,2,80,8,Weegar,0,81,8477346,40,44,0.55,D,1,3,20212022,1,2,0.0394,R,203,MacKenzie Weegar,FLA,1402.35
